Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2009,YR2009,Nicaragua,NIC,5745526,1.36853598939527,8388658857.99016,4681282032.12244,2820029990.9044,..
2009,YR2009,Niger,NER,15843133,3.8097114967844,7230912194.27771,2518048641.0923,1101191298.87853,..
2009,YR2009,Nigeria,NGA,154324933,2.66291669141271,334664531364.212,75350480808.0514,54378278592.5211,..
2009,YR2009,North Macedonia,MKD,2069039,0.083455184673682,9101472903.22735,4951450291.00213,3084289102.64259,..
2009,YR2009,Northern Mariana Islands,MNP,54193,-0.793990460241282,788095533.498759,387765957.446808,312000000,..
2009,YR2009,Norway,NOR,4828726,1.2611272893768,425768848675.368,112668846508.706,151524418364.264,..
2009,YR2009,Oman,OMN,2876186,4.45140787274254,55954022115.9761,20119469680.1123,29273638504.5514,..
2009,YR2009,Pakistan,PAK,175525609,2.2333339971915,174364146167.447,32857935493.5729,20843801712.9033,..
2009,YR2009,Palau,PLW,18285,-2.26563531283681,185542094.236148,140203227.09832,85105926.5136719,..
2009,YR2009,Panama,PAN,3579215,1.77615040079667,27819050420.9567,19342656338.0227,18931148600,..
2009,YR2009,Papua New Guinea,PNG,7144776,2.38769610305846,12940121004.6971,..,..,..
2009,YR2009,Paraguay,PRY,6163972,1.35035437847889,24487181775.1697,7513966276.69096,8095869369.50587,..
2009,YR2009,Peru,PER,28792655,0.803205826108256,136181656212.925,27793161728.007,31948077816.878,..
2009,YR2009,Philippines,PHL,92414158,1.64985739065939,194130398330.653,57342872784.5516,53226150544.6668,..
2009,YR2009,Poland,POL,38151603,0.067763227021235,462533048121.248,176651543793.321,163328418960.931,..
2009,YR2009,Portugal,PRT,10568247,0.0953308592370666,233818026718.138,83222119223.9885,66515297304.8069,..
2009,YR2009,Puerto Rico,PRI,3740410,-0.54540189449208,98789551891.8258,..,60806600000,..
2009,YR2009,Qatar,QAT,1654950,14.1446341538221,104624021240.908,..,50009065934.0659,..
2009,YR2009,Romania,ROU,20367487,-0.833088754778975,173060868628.322,57623037269.279,45308070704.7519,..
2009,YR2009,Russian Federation,RUS,142785349,0.0301077605196216,1459251165972.78,256253918396.201,341583596930.095,..
2009,YR2009,Rwanda,RWA,9782770,2.67516790967811,5705632174.63751,1588837162.79938,587555846.022032,..
2009,YR2009,Samoa,WSM,184556,0.703066087449987,659999075.009294,..,175821407.646111,..
2009,YR2009,San Marino,SMR,30816,1.24736311177922,1990148833.39972,..,..,..
2009,YR2009,Sao Tome and Principe,STP,175876,2.74141365006706,184352215.474502,..,..,..
2009,YR2009,Saudi Arabia,SAU,26630303,2.82493395351063,502865505793.734,163470907104.313,202056266666.667,..
2009,YR2009,Senegal,SEN,12335084,2.71492367746846,15672516132.5039,5277109161.98956,3116968874.36167,..
2009,YR2009,Serbia,SRB,7320807,-0.400994905201716,41515968465.9198,18612944584.7903,11899419359.9938,..
2009,YR2009,Seychelles,SYC,87298,0.39253094807516,915423405.095384,..,915141837.926803,..
2009,YR2009,Sierra Leone,SLE,6272734,2.24299618904846,2447188210.25985,696727087.536366,331270804.719921,..
2009,YR2009,Singapore,SGP,4987573,3.0159499147579,209393625490.149,353995509438.172,370529804056.377,..
2009,YR2009,Sint Maarten (Dutch part),SXM,34238,0.803499821546966,..,..,..,..
2009,YR2009,Slovak Republic,SVK,5386406,0.133257321027673,85302396201.0997,60031890006.7197,60583638510.6974,..
2009,YR2009,Slovenia,SVN,2039669,0.903875535210913,47522665316.1118,28552146015.1458,28842909141.4282,..
2009,YR2009,Solomon Islands,SLB,515181,2.32126753582007,779620029.490776,..,234921787.709497,..
2009,YR2009,Somalia,SOM,11717692,2.77331781217351,..,..,..,..
2009,YR2009,South Africa,ZAF,50477011,1.39153347856978,364276420244.386,92737392777.1404,82601460991.0665,..
2009,YR2009,South Sudan,SSD,9142259,4.53476107992035,13841690704.408,3834039029.63714,7377203307.64568,..
2009,YR2009,Spain,ESP,46362946,0.88573598057307,1418409880841.96,360891218234.651,342600722422.895,..
2009,YR2009,Sri Lanka,LKA,20123508,0.695753116801849,52516077578.7272,13501505882.4247,8972037012.54863,..
2009,YR2009,St. Kitts and Nevis,KNA,48599,0.870046923836448,764830622.491345,..,..,..
2009,YR2009,St. Lucia,LCA,172221,1.29153949384178,1463288896.83685,..,..,..
2009,YR2009,St. Martin (French part),MAF,37377,1.32505776485705,..,..,..,..
2009,YR2009,St. Vincent and the Grenadines,VCT,108287,-0.0978401407198475,704863067.729815,..,192307703.703704,..
2009,YR2009,Sudan,SDN,33783788,2.16316327753659,56217210167.7442,9387651355.97015,7977568937.35196,..
2009,YR2009,Suriname,SUR,523113,1.1518678453081,4153700529.52386,..,1710018214.93625,..
2009,YR2009,Sweden,SWE,9298515,0.851904412936677,467959130636.214,175981952782.839,189692701664.533,..
2009,YR2009,Switzerland,CHE,7743831,1.24948463127384,566764738839.032,287832371770.165,309906630824.373,..
2009,YR2009,Syrian Arab Republic,SYR,21205873,2.58832768757896,..,..,..,..
2009,YR2009,Tajikistan,TJK,7364753,2.12462698410313,5296791702.59782,3059002177.62377,1218528978.6854,..
2009,YR2009,Tanzania,TZA,43073834,2.87296791488756,30106541769.0187,7832376086.92389,5291151823.37329,..
2009,YR2009,Thailand,THA,66866839,0.5035400160023,317267289651.686,168573245536.059,181530283674.291,..
2009,YR2009,Timor-Leste,TLS,1074277,1.76986628636795,805616566.590201,1131726778.27515,66632500,..
2009,YR2009,Togo,TGO,6250835,2.7148016990373,3232314271.12523,1658025274.02827,1196576436.03806,..
2009,YR2009,Tonga,TON,103890,0.493080041221156,363915983.244321,..,42554538.0447811,..
2009,YR2009,Trinidad and Tobago,TTO,1320930,0.492303222481635,21445273759.4445,..,..,..
2009,YR2009,Tunisia,TUN,10525694,1.06266831164227,42556922174.0953,22097159773.6482,19572021032.3632,..
2009,YR2009,Turkey,TUR,71321399,1.27389190018432,716580614975.389,165985878659.582,151740208196.681,..
2009,YR2009,Turkmenistan,TKM,5007954,1.45193671771035,20680547524.915,..,9517543859.64912,..
2009,YR2009,Turks and Caicos Islands,TCA,31934,2.3189077592452,..,..,..,..
2009,YR2009,Tuvalu,TUV,10424,1.06086441937768,32716491.6760401,..,..,..
2009,YR2009,Uganda,UGA,31411096,3.1675195041378,25141524502.4677,6658814219.25583,4677180750.95161,..
2009,YR2009,Ukraine,UKR,46053331,-0.443841324029999,130990467246.875,62802813166.8641,51428149707.3622,..
2009,YR2009,United Arab Emirates,ARE,7917372,11.044635008461,285215869952.349,224338361933.288,201958883594.282,..
2009,YR2009,United Kingdom,GBR,62276270,0.756390859593407,2427911662369.31,693261629358.946,635831126343.667,..
2009,YR2009,United States,USA,306771529,0.876651298802912,14617299295193.1,2086299146359.86,1581996000000,..
2009,YR2009,Uruguay,URY,3349676,0.282665227743392,37368467084.9096,8993452987.34189,8579858660.15238,..
2009,YR2009,Uzbekistan,UZB,27767400,1.687340968602,43383926062.589,9612974229.4296,11677571266.7676,..
2009,YR2009,Vanuatu,VUT,230247,2.43686651886059,689570618.189538,377773239.210531,299604275.028855,..
2009,YR2009,"Venezuela, RB",VEN,28031009,1.41981700940148,399134636051.027,71288173415.4517,59597633591.3457,..
2009,YR2009,Vietnam,VNM,87092252,0.979424269726398,108934619580.606,85928883588.8981,66374595429.0185,..
2009,YR2009,Virgin Islands (U.S.),VIR,108405,0.00553495323105066,4300121905.21104,13411872952.498,10717000000,..
2009,YR2009,West Bank and Gaza,PSE,3689099,2.66795074941001,9152714542.8788,5657768532.07208,1133300000,..
2009,YR2009,"Yemen, Rep.",YEM,22516460,2.81186549472941,28696460069.1904,..,..,..
2009,YR2009,Zambia,ZMB,13215139,2.81336584410483,18373423318.2548,4347040524.48354,4483693050.07828,..
2009,YR2009,Zimbabwe,ZWE,12526968,1.18379235089659,10061936649.7681,5317417019.21266,1882654700,..
2009,YR2009,Arab World,ARB,346629220,2.43302519795736,2009522983752.78,828353991902.433,837342747349.065,..
2009,YR2009,Caribbean small states,CSS,6925454,0.675740699552406,63673502493.4302,..,..,..
2009,YR2009,Central Europe and the Baltics,CEB,104800475,-0.191813702998061,1294482278304.75,622089410296.008,601249440457.075,..
2009,YR2009,Early-demographic dividend,EAR,2864298836,1.54795701413211,8078437967385.79,2074668940573.1,1830360593466.83,..
2009,YR2009,East Asia & Pacific,EAS,2192059415,0.686240486879157,15866980479108.6,4273189971866.72,4271874477324.07,..
2009,YR2009,East Asia & Pacific (excluding high income),EAP,1952017409,0.720317214943123,7173762003386.69,..,1898069178417.97,..
2009,YR2009,East Asia & Pacific (IDA & IBRD countries),TEA,1927560609,0.723324830566369,7159828062363.13,..,1895515333093.59,..
2009,YR2009,Euro area,EMU,335360890,0.324931835633095,12364632456030.9,4333142501727.96,4531480956005.68,..
2009,YR2009,Europe & Central Asia,ECS,884469375,0.413275731816682,20430184997457.1,6891469842519.54,7142004213983.12,..
2009,YR2009,Europe & Central Asia (excluding high income),ECA,375674687,0.514480993610178,2788570934311.73,681811477925.73,718951379749.341,..
2009,YR2009,Europe & Central Asia (IDA & IBRD countries),TEC,438498958,0.40616255426778,3484882551496.61,939602143334.849,948035258818.426,..
2009,YR2009,European Union,EUU,440917800,0.23668588528065,14229639065703.5,5138410921843.73,5341923283798.86,..
2009,YR2009,Fragile and conflict affected situations,FCS,632127588,2.48718638982481,1368196297819.45,382979304492.445,280229166764.58,..
2009,YR2009,Heavily indebted poor countries (HIPC),HPC,607115564,2.79808085187059,463106726813.368,153664539813.807,104489464398.202,..
2009,YR2009,High income,HIC,1171805563,0.716790984988208,44281214274448.4,11853355981028.6,11611713643758.8,..
2009,YR2009,IBRD only,IBD,4383703298,1.00641406974819,18655777879984.1,4572681133930.4,4385693782863.21,..
2009,YR2009,IDA & IBRD total,IBT,5717826465,1.31521319386296,20034047719211.8,4967032516185.53,4647228269740.54,..
2009,YR2009,IDA blend,IDB,444998521,2.42339341692926,658506948848.957,160327372662.487,115294998823.277,..
2009,YR2009,IDA only,IDX,889124646,2.30326805628778,719744463219.317,227280326241.479,146005341975.496,..
2009,YR2009,IDA total,IDA,1334123167,2.34330469621879,1383012442262.94,391460326772.055,259995657943.778,..
2009,YR2009,Late-demographic dividend,LTE,2167842734,0.631199985267799,12550171754990.9,..,3494315737998.83,..
2009,YR2009,Latin America & Caribbean,LCN,583430031,1.15230137276545,5059039300956.74,943141177627.96,899426650082.42,..
2009,YR2009,Latin America & Caribbean (excluding high income),LAC,553244958,1.16961534727629,4633020764051,791232079090.804,712740533009.532,..
2009,YR2009,Latin America & the Caribbean (IDA & IBRD countries),TLA,567289601,1.18884210549861,4865309600342.25,873072577130.079,804272022360.357,..
2009,YR2009,Least developed countries: UN classification,LDC,817322629,2.34912308627339,642497540438.512,205886259903.634,140255104218.236,..
2009,YR2009,Low & middle income,LMY,5667768723,1.32863882049234,19118569325315.8,4630787437682.02,4325003650035.58,..
2009,YR2009,Low income,LIC,517267751,2.77019499834734,368274329649.833,..,..,..
2009,YR2009,Lower middle income,LMC,2507929642,1.6122575167395,3679245998703.22,1113145031569.23,844296466303.558,..
2009,YR2009,Middle East & North Africa,MEA,377883993,2.17961984715878,2636651988692.78,985438460230.25,1004371276464.17,..
2009,YR2009,Middle East & North Africa (excluding high income),MNA,326900984,1.78479901814363,1315731245809.47,417734637301.088,362676026849.785,..
2009,YR2009,Middle East & North Africa (IDA & IBRD countries),TMN,323211885,1.77440391660863,1306563623887.57,411850485233.215,361511160453.367,..
2009,YR2009,Middle income,MIC,5150500972,1.18609409474386,18753442464766.5,4519917378730.47,4255264461283.71,..
2009,YR2009,North America,NAC,340466060,0.906830276466891,16189214558702.7,2528872961867.36,1976851694436.97,..
2009,YR2009,Not classified,INX,..,..,..,..,..,..
2009,YR2009,OECD members,OED,1279114140,0.712923717443473,43763418300087.3,10632124400333.7,10203331551741.7,..
2009,YR2009,Other small states,OSS,25417830,2.6468510370115,297161849483.785,133652587190.568,158374425731.787,..
2009,YR2009,Pacific island small states,PSS,2186314,1.3376878487328,6403285586.50162,..,2402051452.04546,..
2009,YR2009,Post-demographic dividend,PST,1069878414,0.515246910092941,41349068207702.3,10487538592813.6,10080963367414.4,..
2009,YR2009,Pre-demographic dividend,PRE,711257522,2.86499102947222,957450371708.21,294773749499.184,243014603753.745,..
2009,YR2009,Small states,SST,34529598,2.16211034523977,367251666807.582,166462363360.163,187290227204.181,..
2009,YR2009,South Asia,SAS,1615610198,1.48236297884104,1913383693480.2,471920378378.844,323772777567.812,..
2009,YR2009,South Asia (IDA & IBRD),TSA,1615610198,1.48236297884104,1913383693480.2,471920378378.844,323772777567.812,..
2009,YR2009,Sub-Saharan Africa,SSF,845655214,2.75957012786571,1303815467275.71,391247067511.322,316217574220.304,..
2009,YR2009,Sub-Saharan Africa (excluding high income),SSA,844320487,2.7635965913839,1293317856329.79,384543921538.307,310930765047.376,..
2009,YR2009,Sub-Saharan Africa (IDA & IBRD countries),TSS,845655214,2.75957012786571,1303815467275.71,391247067511.322,316217574220.304,..
2009,YR2009,Upper middle income,UMC,2642571330,0.784937136347679,15074202613491.3,..,3411655440573.89,..
2009,YR2009,World,WLD,6839574286,1.22328544328813,63397897204734.2,16516832548735,15939415345984.1,..
2010,YR2010,Afghanistan,AFG,29185507,2.74657628012835,15856574731.441,..,..,..
2010,YR2010,Albania,ALB,2913021,-0.49646196338738,11926928505.5231,5792188899.58985,3337088824.25553,..
2010,YR2010,Algeria,DZA,35977455,1.80501869558372,161155315145.814,50638394033.0601,61955415938.7179,..
2010,YR2010,American Samoa,ASM,56079,-1.07129312461534,576000000,537000000,364000000,..
2010,YR2010,Andorra,AND,84449,-0.0165766790187245,3449966856.68832,..,..,..
2010,YR2010,Angola,AGO,23356246,3.67146240136924,83799496611.2004,35682259098.1843,51572818660.8665,..
2010,YR2010,Antigua and Barbuda,ATG,88028,1.46706374334825,1148700000,841518518.518518,914222222.222222,..
2010,YR2010,Argentina,ARG,40788453,0.752213052268923,423627422092.49,67937933972.3653,80208867995.7171,..
2010,YR2010,Armenia,ARM,2877319,-0.37371186678708,9260284937.79781,4157364238.39287,1828759529.03772,..
2010,YR2010,Aruba,ABW,101669,0.210708807602047,2390502793.29609,1854189944.13408,1459217877.09497,..
2010,YR2010,Australia,AUS,22031750,1.55548958906995,1146138465603.81,238851404915,227050118911.301,..
2010,YR2010,Austria,AUT,8363404,0.240394299500766,391892746544.69,187158711051.024,200892688044.939,..
2010,YR2010,Azerbaijan,AZE,9054332,1.18978770786007,52902703376.1056,10940949296.1256,28728665753.0833,..
2010,YR2010,"Bahamas, The",BHS,354942,1.51533104821911,10095760000,4414100000,3528800000,..
2010,YR2010,Bahrain,BHR,1240860,4.5997780058874,25713271276.5957,13097074468.0851,17880319148.9362,..
2010,YR2010,Bangladesh,BGD,147575430,1.12480349318572,115279077465.226,25106319010.5127,18472449276.0536,..
2010,YR2010,Barbados,BRB,282131,0.364679445766646,4530000000,2240070050,2104601250,..
2010,YR2010,Belarus,BLR,9490583,-0.170360662064171,57222490768.7143,36934306814.3672,29396844578.7177,..
2010,YR2010,Belgium,BEL,10895586,0.913639391631709,480951629493.033,356614131768.442,364802121084.452,..
2010,YR2010,Belize,BLZ,322464,2.45147015791293,1377200000,807676850,813293700,..
2010,YR2010,Benin,BEN,9199259,2.80608648402353,9535344283.47295,2704110347.67377,2199999216.44206,..
2010,YR2010,Bermuda,BMU,65124,-0.780059723322568,6634526000,1579023000,3370007000,..
2010,YR2010,Bhutan,BTN,685503,1.05292996830851,1547991317.81183,1121423791.38255,673077343.64407,..
2010,YR2010,Bolivia,BOL,10048590,1.64360245576759,19649631314.0482,6744572879.90001,8093183282.34364,..
2010,YR2010,Bosnia and Herzegovina,BIH,3705472,-0.818827889426379,17176781336.7644,8806994650.23363,5100738132.32207,..
2010,YR2010,Botswana,BWA,1987105,1.70571939471148,12786654498.3514,6554992934.52661,5579516015.07301,..
2010,YR2010,Brazil,BRA,195713635,0.937956737505973,2208871646202.82,263001364256.48,240006821282.401,..
2010,YR2010,British Virgin Islands,VGB,27794,2.75399018220079,..,..,..,..
2010,YR2010,Brunei Darussalam,BRN,388646,1.22711726320388,13707370737.0737,3832783278.32783,9239791712.50458,..
2010,YR2010,Bulgaria,BGR,7395599,-0.658275446635908,50381825504.2642,26837706782.1849,25395582780.5604,..
2010,YR2010,Burkina Faso,BFA,15605217,3.01925129282833,10109618964.2848,2887043283.23912,2074074146.56959,..
2010,YR2010,Burundi,BDI,8675602,3.2560669979547,2032135246.50004,605576379.83331,197117152.22357,..
2010,YR2010,Cabo Verde,CPV,492654,1.2218771985813,1664310769.55229,1028011941.0801,543735621.940263,..
2010,YR2010,Cambodia,KHM,14312212,1.53920813937395,11242275198.9783,6691507363.64717,6080135276.71889,..
2010,YR2010,Cameroon,CMR,20341241,2.74777349120564,26169323292.5278,7053080441.71083,5802300066.9167,..
2010,YR2010,Canada,CAN,34004889,1.11186407517168,1613464422811.13,502010952596.424,471713799062.582,..
2010,YR2010,Cayman Islands,CYM,56672,2.41096021674305,4156990816.04561,..,..,..
2010,YR2010,Central African Republic,CAF,4386768,1.12657739646667,2142591375.85053,488611125.875945,249093411.140751,..
2010,YR2010,Chad,TCD,11952136,3.3346427748095,10668102734.8132,4645436365.17236,3930727091.03561,..
2010,YR2010,Channel Islands,CHI,159734,0.978895055927978,..,..,..,..
2010,YR2010,Chile,CHL,17062536,1.03892916043728,218537551220.071,68442909063.8457,82487244655.3566,..
2010,YR2010,China,CHN,1337705000,0.482959688678361,6087163874512.21,1432415877173.64,1654815752520.77,..
2010,YR2010,Colombia,COL,45222699,1.05064996242948,286563105192.456,51362878664.0216,46826832158.2733,..
2010,YR2010,Comoros,COM,689692,2.41254187719426,907978723.547592,271587625.510077,87519203.2675129,..
2010,YR2010,"Congo, Dem. Rep.",COD,64563854,3.33113165429104,21565720044.4634,10704459171.2123,8865916412.10778,..
2010,YR2010,"Congo, Rep.",COG,4273731,3.04901015600102,13148395201.8041,7302179915.9772,9010344298.63076,..
2010,YR2010,Costa Rica,CRI,4577378,1.2450647850515,37268614024.3178,13061016238.5336,12363101561.2475,..
2010,YR2010,Cote d'Ivoire,CIV,20532950,2.33456536689474,24908781285.4756,10792175657.642,12611974309.3241,..
2010,YR2010,Croatia,HRV,4295427,-0.226821270818422,59918313669.1671,22644809722.2465,21635541493.339,..
2010,YR2010,Cuba,CUB,11225832,-0.00781203339475694,64328000000,11400000000,14519000000,..
2010,YR2010,Curacao,CUW,148703,1.26551415533004,..,..,..,..
2010,YR2010,Cyprus,CYP,1112612,1.31444719324219,25732432719.0773,15110426885.8544,12963934773.9626,..
2010,YR2010,Czech Republic,CZE,10474410,0.29136167418042,209069940963.177,130639247051.431,137030722710.196,..
2010,YR2010,Denmark,DNK,5547683,0.444197154509531,321995279401.502,140316041482.377,162681442014.909,..
2010,YR2010,Djibouti,DJI,840198,1.48382149291687,1128611700.3618,..,..,..
2010,YR2010,Dominica,DMA,70878,0.0381008831313621,493825925.925926,275594888.888889,179282481.481481,..
